date,food_id,food_name,category,quantity_sold,day_of_week,day_of_month,month,week_of_year,is_weekend,rolling_7_day,rolling_14_day
2026-04-16,3,Vegetable Curry,Cooked Food,35,3,16,4,16,0,36.714285714285715,35.714285714285715
2026-04-17,3,Vegetable Curry,Cooked Food,33,4,17,4,16,0,36.714285714285715,36.07142857142857
2026-04-18,3,Vegetable Curry,Cooked Food,36,5,18,4,16,1,35.714285714285715,35.92857142857143
2026-04-19,3,Vegetable Curry,Cooked Food,54,6,19,4,16,1,35.57142857142857,37.07142857142857
2026-04-20,3,Vegetable Curry,Cooked Food,38,0,20,4,17,0,36.285714285714285,37.214285714285715
2026-04-21,3,Vegetable Curry,Cooked Food,37,1,21,4,17,0,37.57142857142857,37.142857142857146
2026-04-22,3,Vegetable Curry,Cooked Food,33,2,22,4,17,0,38.0,37.285714285714285
2026-04-23,3,Vegetable Curry,Cooked Food,28,3,23,4,17,0,37.0,36.857142857142854
2026-04-24,3,Vegetable Curry,Cooked Food,40,4,24,4,17,0,38.0,37.357142857142854
2026-04-25,3,Vegetable Curry,Cooked Food,40,5,25,4,17,1,38.57142857142857,37.142857142857146
2026-04-26,3,Vegetable Curry,Cooked Food,51,6,26,4,17,1,38.142857142857146,36.857142857142854
2026-04-27,3,Vegetable Curry,Cooked Food,33,0,27,4,18,0,37.42857142857143,36.857142857142854
2026-04-28,3,Vegetable Curry,Cooked Food,28,1,28,4,18,0,36.142857142857146,36.857142857142854
2026-04-29,3,Vegetable Curry,Cooked Food,40,2,29,4,18,0,37.142857142857146,37.57142857142857
2026-04-30,3,Vegetable Curry,Cooked Food,37,3,30,4,18,0,38.42857142857143,37.714285714285715
2026-05-01,3,Vegetable Curry,Cooked Food,32,4,1,5,18,0,37.285714285714285,37.642857142857146
2026-05-02,3,Vegetable Curry,Cooked Food,40,5,2,5,18,1,37.285714285714285,37.92857142857143
2026-05-03,3,Vegetable Curry,Cooked Food,43,6,3,5,18,1,36.142857142857146,37.142857142857146
2026-05-04,3,Vegetable Curry,Cooked Food,32,0,4,5,19,0,36.0,36.714285714285715
2026-05-05,3,Vegetable Curry,Cooked Food,38,1,5,5,19,0,37.42857142857143,36.785714285714285
2026-05-06,3,Vegetable Curry,Cooked Food,30,2,6,5,19,0,36.0,36.57142857142857
2026-05-07,3,Vegetable Curry,Cooked Food,32,3,7,5,19,0,35.285714285714285,36.857142857142854
2026-05-08,3,Vegetable Curry,Cooked Food,36,4,8,5,19,0,35.857142857142854,36.57142857142857
2026-05-09,3,Vegetable Curry,Cooked Food,40,5,9,5,19,1,35.857142857142854,36.57142857142857
2026-05-10,3,Vegetable Curry,Cooked Food,40,6,10,5,19,1,35.42857142857143,35.785714285714285
2026-05-11,3,Vegetable Curry,Cooked Food,43,0,11,5,20,0,37.0,36.5
2026-05-12,3,Vegetable Curry,Cooked Food,41,1,12,5,20,0,37.42857142857143,37.42857142857143
2026-05-13,3,Vegetable Curry,Cooked Food,39,2,13,5,20,0,38.714285714285715,37.357142857142854
2026-05-14,3,Vegetable Curry,Cooked Food,41,3,14,5,20,0,40.0,37.642857142857146
2026-05-15,3,Vegetable Curry,Cooked Food,33,4,15,5,20,0,39.57142857142857,37.714285714285715
2026-05-16,3,Vegetable Curry,Cooked Food,50,5,16,5,20,1,41.0,38.42857142857143
2026-05-17,3,Vegetable Curry,Cooked Food,45,6,17,5,20,1,41.714285714285715,38.57142857142857
2026-05-18,3,Vegetable Curry,Cooked Food,40,0,18,5,21,0,41.285714285714285,39.142857142857146
2026-05-19,3,Vegetable Curry,Cooked Food,28,1,19,5,21,0,39.42857142857143,38.42857142857143
2026-05-20,3,Vegetable Curry,Cooked Food,38,2,20,5,21,0,39.285714285714285,39.0
2026-05-21,3,Vegetable Curry,Cooked Food,29,3,21,5,21,0,37.57142857142857,38.785714285714285
2026-05-22,3,Vegetable Curry,Cooked Food,34,4,22,5,21,0,37.714285714285715,38.642857142857146
2026-05-23,3,Vegetable Curry,Cooked Food,44,5,23,5,21,1,36.857142857142854,38.92857142857143
2026-05-24,3,Vegetable Curry,Cooked Food,43,6,24,5,21,1,36.57142857142857,39.142857142857146
2026-05-25,3,Vegetable Curry,Cooked Food,39,0,25,5,22,0,36.42857142857143,38.857142857142854
2026-05-26,3,Vegetable Curry,Cooked Food,40,1,26,5,22,0,38.142857142857146,38.785714285714285
2026-05-27,3,Vegetable Curry,Cooked Food,36,2,27,5,22,0,37.857142857142854,38.57142857142857
2026-05-28,3,Vegetable Curry,Cooked Food,32,3,28,5,22,0,38.285714285714285,37.92857142857143
2026-05-29,3,Vegetable Curry,Cooked Food,35,4,29,5,22,0,38.42857142857143,38.07142857142857
2026-05-30,3,Vegetable Curry,Cooked Food,50,5,30,5,22,1,39.285714285714285,38.07142857142857
2026-05-31,3,Vegetable Curry,Cooked Food,38,6,31,5,22,1,38.57142857142857,37.57142857142857
2026-06-01,3,Vegetable Curry,Cooked Food,43,0,1,6,23,0,39.142857142857146,37.785714285714285
2026-06-02,3,Vegetable Curry,Cooked Food,30,1,2,6,23,0,37.714285714285715,37.92857142857143
2026-06-03,3,Vegetable Curry,Cooked Food,39,2,3,6,23,0,38.142857142857146,38.0
2026-06-04,3,Vegetable Curry,Cooked Food,39,3,4,6,23,0,39.142857142857146,38.714285714285715
2026-06-05,3,Vegetable Curry,Cooked Food,41,4,5,6,23,0,40.0,39.214285714285715
2026-06-06,3,Vegetable Curry,Cooked Food,36,5,6,6,23,1,38.0,38.642857142857146
2026-06-07,3,Vegetable Curry,Cooked Food,44,6,7,6,23,1,38.857142857142854,38.714285714285715
2026-06-08,3,Vegetable Curry,Cooked Food,45,0,8,6,24,0,39.142857142857146,39.142857142857146
2026-06-09,3,Vegetable Curry,Cooked Food,37,1,9,6,24,0,40.142857142857146,38.92857142857143
2026-06-10,3,Vegetable Curry,Cooked Food,34,2,10,6,24,0,39.42857142857143,38.785714285714285
2026-06-11,3,Vegetable Curry,Cooked Food,41,3,11,6,24,0,39.714285714285715,39.42857142857143
2026-06-12,3,Vegetable Curry,Cooked Food,33,4,12,6,24,0,38.57142857142857,39.285714285714285
2026-06-13,3,Vegetable Curry,Cooked Food,39,5,13,6,24,1,39.0,38.5
2026-06-14,3,Vegetable Curry,Cooked Food,53,6,14,6,24,1,40.285714285714285,39.57142857142857
2026-06-15,3,Vegetable Curry,Cooked Food,41,0,15,6,25,0,39.714285714285715,39.42857142857143
2026-06-16,3,Vegetable Curry,Cooked Food,33,1,16,6,25,0,39.142857142857146,39.642857142857146
2026-06-17,3,Vegetable Curry,Cooked Food,37,2,17,6,25,0,39.57142857142857,39.5
2026-06-18,3,Vegetable Curry,Cooked Food,39,3,18,6,25,0,39.285714285714285,39.5
2026-06-19,3,Vegetable Curry,Cooked Food,32,4,19,6,25,0,39.142857142857146,38.857142857142854
2026-06-20,3,Vegetable Curry,Cooked Food,42,5,20,6,25,1,39.57142857142857,39.285714285714285
2026-06-21,3,Vegetable Curry,Cooked Food,51,6,21,6,25,1,39.285714285714285,39.785714285714285
2026-06-22,3,Vegetable Curry,Cooked Food,35,0,22,6,26,0,38.42857142857143,39.07142857142857
2026-06-23,3,Vegetable Curry,Cooked Food,37,1,23,6,26,0,39.0,39.07142857142857
2026-06-24,3,Vegetable Curry,Cooked Food,28,2,24,6,26,0,37.714285714285715,38.642857142857146
2026-06-25,3,Vegetable Curry,Cooked Food,41,3,25,6,26,0,38.0,38.642857142857146
2026-06-26,3,Vegetable Curry,Cooked Food,38,4,26,6,26,0,38.857142857142854,39.0
2026-06-27,3,Vegetable Curry,Cooked Food,46,5,27,6,26,1,39.42857142857143,39.5
2026-06-28,3,Vegetable Curry,Cooked Food,50,6,28,6,26,1,39.285714285714285,39.285714285714285
2026-06-29,3,Vegetable Curry,Cooked Food,40,0,29,6,27,0,40.0,39.214285714285715
2026-06-30,3,Vegetable Curry,Cooked Food,29,1,30,6,27,0,38.857142857142854,38.92857142857143
2026-07-01,3,Vegetable Curry,Cooked Food,37,2,1,7,27,0,40.142857142857146,38.92857142857143
2026-07-02,3,Vegetable Curry,Cooked Food,29,3,2,7,27,0,38.42857142857143,38.214285714285715
2026-07-03,3,Vegetable Curry,Cooked Food,28,4,3,7,27,0,37.0,37.92857142857143
2026-07-04,3,Vegetable Curry,Cooked Food,39,5,4,7,27,1,36.0,37.714285714285715
2026-07-05,3,Vegetable Curry,Cooked Food,55,6,5,7,27,1,36.714285714285715,38.0
2026-07-06,3,Vegetable Curry,Cooked Food,44,0,6,7,28,0,37.285714285714285,38.642857142857146
2026-07-07,3,Vegetable Curry,Cooked Food,33,1,7,7,28,0,37.857142857142854,38.357142857142854
2026-07-08,3,Vegetable Curry,Cooked Food,34,2,8,7,28,0,37.42857142857143,38.785714285714285
2026-07-09,3,Vegetable Curry,Cooked Food,32,3,9,7,28,0,37.857142857142854,38.142857142857146
2026-07-10,3,Vegetable Curry,Cooked Food,38,4,10,7,28,0,39.285714285714285,38.142857142857146
2026-07-11,3,Vegetable Curry,Cooked Food,49,5,11,7,28,1,40.714285714285715,38.357142857142854
2026-07-12,3,Vegetable Curry,Cooked Food,48,6,12,7,28,1,39.714285714285715,38.214285714285715
2026-07-13,3,Vegetable Curry,Cooked Food,41,0,13,7,29,0,39.285714285714285,38.285714285714285
2026-07-14,3,Vegetable Curry,Cooked Food,35,1,14,7,29,0,39.57142857142857,38.714285714285715
2026-07-15,3,Vegetable Curry,Cooked Food,38,2,15,7,29,0,40.142857142857146,38.785714285714285
2026-07-16,3,Vegetable Curry,Cooked Food,30,3,16,7,29,0,39.857142857142854,38.857142857142854
2026-07-17,3,Vegetable Curry,Cooked Food,29,4,17,7,29,0,38.57142857142857,38.92857142857143
2026-07-18,3,Vegetable Curry,Cooked Food,35,5,18,7,29,1,36.57142857142857,38.642857142857146
2026-07-19,3,Vegetable Curry,Cooked Food,46,6,19,7,29,1,36.285714285714285,38.0
2026-07-20,3,Vegetable Curry,Cooked Food,43,0,20,7,30,0,36.57142857142857,37.92857142857143
2026-07-21,3,Vegetable Curry,Cooked Food,31,1,21,7,30,0,36.0,37.785714285714285
2026-07-22,3,Vegetable Curry,Cooked Food,39,2,22,7,30,0,36.142857142857146,38.142857142857146
2026-07-23,3,Vegetable Curry,Cooked Food,28,3,23,7,30,0,35.857142857142854,37.857142857142854
2026-07-24,3,Vegetable Curry,Cooked Food,36,4,24,7,30,0,36.857142857142854,37.714285714285715
2026-07-25,3,Vegetable Curry,Cooked Food,36,5,25,7,30,1,37.0,36.785714285714285
2026-07-26,3,Vegetable Curry,Cooked Food,45,6,26,7,30,1,36.857142857142854,36.57142857142857
2026-07-27,3,Vegetable Curry,Cooked Food,34,0,27,7,31,0,35.57142857142857,36.07142857142857
2026-07-28,3,Vegetable Curry,Cooked Food,41,1,28,7,31,0,37.0,36.5
2026-07-29,3,Vegetable Curry,Cooked Food,31,2,29,7,31,0,35.857142857142854,36.0
2026-07-30,3,Vegetable Curry,Cooked Food,39,3,30,7,31,0,37.42857142857143,36.642857142857146
2026-07-31,3,Vegetable Curry,Cooked Food,30,4,31,7,31,0,36.57142857142857,36.714285714285715
2025-08-01,4,Dal,Cooked Food,26,4,1,8,31,0,26.0,26.0
2025-08-02,4,Dal,Cooked Food,36,5,2,8,31,1,31.0,31.0
2025-08-03,4,Dal,Cooked Food,33,6,3,8,31,1,31.666666666666668,31.666666666666668
2025-08-04,4,Dal,Cooked Food,27,0,4,8,32,0,30.5,30.5
2025-08-05,4,Dal,Cooked Food,30,1,5,8,32,0,30.4,30.4
2025-08-06,4,Dal,Cooked Food,27,2,6,8,32,0,29.833333333333332,29.833333333333332
2025-08-07,4,Dal,Cooked Food,26,3,7,8,32,0,29.285714285714285,29.285714285714285
2025-08-08,4,Dal,Cooked Food,28,4,8,8,32,0,29.571428571428573,29.125
2025-08-09,4,Dal,Cooked Food,29,5,9,8,32,1,28.571428571428573,29.11111111111111
2025-08-10,4,Dal,Cooked Food,39,6,10,8,32,1,29.428571428571427,30.1
2025-08-11,4,Dal,Cooked Food,38,0,11,8,33,0,31.0,30.818181818181817
2025-08-12,4,Dal,Cooked Food,31,1,12,8,33,0,31.142857142857142,30.833333333333332
2025-08-13,4,Dal,Cooked Food,34,2,13,8,33,0,32.142857142857146,31.076923076923077
2025-08-14,4,Dal,Cooked Food,29,3,14,8,33,0,32.57142857142857,30.928571428571427
2025-08-15,4,Dal,Cooked Food,34,4,15,8,33,0,33.42857142857143,31.5
2025-08-16,4,Dal,Cooked Food,36,5,16,8,33,1,34.42857142857143,31.5
2025-08-17,4,Dal,Cooked Food,34,6,17,8,33,1,33.714285714285715,31.571428571428573
2025-08-18,4,Dal,Cooked Food,28,0,18,8,34,0,32.285714285714285,31.642857142857142
2025-08-19,4,Dal,Cooked Food,32,1,19,8,34,0,32.42857142857143,31.785714285714285
2025-08-20,4,Dal,Cooked Food,26,2,20,8,34,0,31.285714285714285,31.714285714285715
2025-08-21,4,Dal,Cooked Food,34,3,21,8,34,0,32.0,32.285714285714285
2025-08-22,4,Dal,Cooked Food,30,4,22,8,34,0,31.428571428571427,32.42857142857143
2025-08-23,4,Dal,Cooked Food,35,5,23,8,34,1,31.285714285714285,32.857142857142854
2025-08-24,4,Dal,Cooked Food,37,6,24,8,34,1,31.714285714285715,32.714285714285715
2025-08-25,4,Dal,Cooked Food,37,0,25,8,35,0,33.0,32.642857142857146
2025-08-26,4,Dal,Cooked Food,25,1,26,8,35,0,32.0,32.214285714285715
2025-08-27,4,Dal,Cooked Food,33,2,27,8,35,0,33.0,32.142857142857146
2025-08-28,4,Dal,Cooked Food,27,3,28,8,35,0,32.0,32.0
2025-08-29,4,Dal,Cooked Food,34,4,29,8,35,0,32.57142857142857,32.0
2025-08-30,4,Dal,Cooked Food,30,5,30,8,35,1,31.857142857142858,31.571428571428573
2025-08-31,4,Dal,Cooked Food,48,6,31,8,35,1,33.42857142857143,32.57142857142857
2025-09-01,4,Dal,Cooked Food,36,0,1,9,36,0,33.285714285714285,33.142857142857146
2025-09-02,4,Dal,Cooked Food,35,1,2,9,36,0,34.714285714285715,33.357142857142854
2025-09-03,4,Dal,Cooked Food,35,2,3,9,36,0,35.0,34.0
2025-09-04,4,Dal,Cooked Food,25,3,4,9,36,0,34.714285714285715,33.357142857142854
2025-09-05,4,Dal,Cooked Food,27,4,5,9,36,0,33.714285714285715,33.142857142857146
2025-09-06,4,Dal,Cooked Food,39,5,6,9,36,1,35.0,33.42857142857143
2025-09-07,4,Dal,Cooked Food,47,6,7,9,36,1,34.857142857142854,34.142857142857146
2025-09-08,4,Dal,Cooked Food,38,0,8,9,37,0,35.142857142857146,34.214285714285715
2025-09-09,4,Dal,Cooked Food,34,1,9,9,37,0,35.0,34.857142857142854
2025-09-10,4,Dal,Cooked Food,34,2,10,9,37,0,34.857142857142854,34.92857142857143
2025-09-11,4,Dal,Cooked Food,27,3,11,9,37,0,35.142857142857146,34.92857142857143
2025-09-12,4,Dal,Cooked Food,27,4,12,9,37,0,35.142857142857146,34.42857142857143
2025-09-13,4,Dal,Cooked Food,32,5,13,9,37,1,34.142857142857146,34.57142857142857
2025-09-14,4,Dal,Cooked Food,36,6,14,9,37,1,32.57142857142857,33.714285714285715
2025-09-15,4,Dal,Cooked Food,33,0,15,9,38,0,31.857142857142858,33.5
2025-09-16,4,Dal,Cooked Food,32,1,16,9,38,0,31.571428571428573,33.285714285714285
2025-09-17,4,Dal,Cooked Food,34,2,17,9,38,0,31.571428571428573,33.214285714285715
2025-09-18,4,Dal,Cooked Food,29,3,18,9,38,0,31.857142857142858,33.5
2025-09-19,4,Dal,Cooked Food,27,4,19,9,38,0,31.857142857142858,33.5
2025-09-20,4,Dal,Cooked Food,41,5,20,9,38,1,33.142857142857146,33.642857142857146
2025-09-21,4,Dal,Cooked Food,45,6,21,9,38,1,34.42857142857143,33.5
2025-09-22,4,Dal,Cooked Food,27,0,22,9,39,0,33.57142857142857,32.714285714285715
2025-09-23,4,Dal,Cooked Food,24,1,23,9,39,0,32.42857142857143,32.0
2025-09-24,4,Dal,Cooked Food,24,2,24,9,39,0,31.0,31.285714285714285
2025-09-25,4,Dal,Cooked Food,35,3,25,9,39,0,31.857142857142858,31.857142857142858
2025-09-26,4,Dal,Cooked Food,32,4,26,9,39,0,32.57142857142857,32.214285714285715
2025-09-27,4,Dal,Cooked Food,32,5,27,9,39,1,31.285714285714285,32.214285714285715
2025-09-28,4,Dal,Cooked Food,44,6,28,9,39,1,31.142857142857142,32.785714285714285
2025-09-29,4,Dal,Cooked Food,38,0,29,9,40,0,32.714285714285715,33.142857142857146
2025-09-30,4,Dal,Cooked Food,33,1,30,9,40,0,34.0,33.214285714285715
2025-10-01,4,Dal,Cooked Food,26,2,1,10,40,0,34.285714285714285,32.642857142857146
2025-10-02,4,Dal,Cooked Food,25,3,2,10,40,0,32.857142857142854,32.357142857142854
2025-10-03,4,Dal,Cooked Food,29,4,3,10,40,0,32.42857142857143,32.5
2025-10-04,4,Dal,Cooked Food,40,5,4,10,40,1,33.57142857142857,32.42857142857143
2025-10-05,4,Dal,Cooked Food,46,6,5,10,40,1,33.857142857142854,32.5
2025-10-06,4,Dal,Cooked Food,35,0,6,10,41,0,33.42857142857143,33.07142857142857
2025-10-07,4,Dal,Cooked Food,25,1,7,10,41,0,32.285714285714285,33.142857142857146
2025-10-08,4,Dal,Cooked Food,28,2,8,10,41,0,32.57142857142857,33.42857142857143
2025-10-09,4,Dal,Cooked Food,31,3,9,10,41,0,33.42857142857143,33.142857142857146
2025-10-10,4,Dal,Cooked Food,28,4,10,10,41,0,33.285714285714285,32.857142857142854
2025-10-11,4,Dal,Cooked Food,35,5,11,10,41,1,32.57142857142857,33.07142857142857
2025-10-12,4,Dal,Cooked Food,45,6,12,10,41,1,32.42857142857143,33.142857142857146
2025-10-13,4,Dal,Cooked Food,34,0,13,10,42,0,32.285714285714285,32.857142857142854
2025-10-14,4,Dal,Cooked Food,34,1,14,10,42,0,33.57142857142857,32.92857142857143
2025-10-15,4,Dal,Cooked Food,33,2,15,10,42,0,34.285714285714285,33.42857142857143
2025-10-16,4,Dal,Cooked Food,27,3,16,10,42,0,33.714285714285715,33.57142857142857
2025-10-17,4,Dal,Cooked Food,27,4,17,10,42,0,33.57142857142857,33.42857142857143
2025-10-18,4,Dal,Cooked Food,31,5,18,10,42,1,33.0,32.785714285714285
2025-10-19,4,Dal,Cooked Food,36,6,19,10,42,1,31.714285714285715,32.07142857142857
2025-10-20,4,Dal,Cooked Food,28,0,20,10,43,0,30.857142857142858,31.571428571428573
2025-10-21,4,Dal,Cooked Food,24,1,21,10,43,0,29.428571428571427,31.5
2025-10-22,4,Dal,Cooked Food,25,2,22,10,43,0,28.285714285714285,31.285714285714285
2025-10-23,4,Dal,Cooked Food,26,3,23,10,43,0,28.142857142857142,30.928571428571427
2025-10-24,4,Dal,Cooked Food,31,4,24,10,43,0,28.714285714285715,31.142857142857142
2025-10-25,4,Dal,Cooked Food,29,5,25,10,43,1,28.428571428571427,30.714285714285715
2025-10-26,4,Dal,Cooked Food,40,6,26,10,43,1,29.0,30.357142857142858
2025-10-27,4,Dal,Cooked Food,33,0,27,10,44,0,29.714285714285715,30.285714285714285
2025-10-28,4,Dal,Cooked Food,30,1,28,10,44,0,30.571428571428573,30.0
2025-10-29,4,Dal,Cooked Food,24,2,29,10,44,0,30.428571428571427,29.357142857142858
2025-10-30,4,Dal,Cooked Food,30,3,30,10,44,0,31.0,29.571428571428573
2025-10-31,4,Dal,Cooked Food,31,4,31,10,44,0,31.0,29.857142857142858
2025-11-01,4,Dal,Cooked Food,33,5,1,11,44,1,31.571428571428573,30.0
2025-11-02,4,Dal,Cooked Food,42,6,2,11,44,1,31.857142857142858,30.428571428571427
2025-11-03,4,Dal,Cooked Food,35,0,3,11,45,0,32.142857142857146,30.928571428571427
2025-11-04,4,Dal,Cooked Food,26,1,4,11,45,0,31.571428571428573,31.071428571428573
2025-11-05,4,Dal,Cooked Food,26,2,5,11,45,0,31.857142857142858,31.142857142857142
2025-11-06,4,Dal,Cooked Food,25,3,6,11,45,0,31.142857142857142,31.071428571428573
2025-11-07,4,Dal,Cooked Food,26,4,7,11,45,0,30.428571428571427,30.714285714285715
2025-11-08,4,Dal,Cooked Food,40,5,8,11,45,1,31.428571428571427,31.5
2025-11-09,4,Dal,Cooked Food,49,6,9,11,45,1,32.42857142857143,32.142857142857146
2025-11-10,4,Dal,Cooked Food,30,0,10,11,46,0,31.714285714285715,31.928571428571427
2025-11-11,4,Dal,Cooked Food,32,1,11,11,46,0,32.57142857142857,32.07142857142857
2025-11-12,4,Dal,Cooked Food,30,2,12,11,46,0,33.142857142857146,32.5
2025-11-13,4,Dal,Cooked Food,28,3,13,11,46,0,33.57142857142857,32.357142857142854
2025-11-14,4,Dal,Cooked Food,34,4,14,11,46,0,34.714285714285715,32.57142857142857
2025-11-15,4,Dal,Cooked Food,29,5,15,11,46,1,33.142857142857146,32.285714285714285
2025-11-16,4,Dal,Cooked Food,43,6,16,11,46,1,32.285714285714285,32.357142857142854
2025-11-17,4,Dal,Cooked Food,31,0,17,11,47,0,32.42857142857143,32.07142857142857
2025-11-18,4,Dal,Cooked Food,31,1,18,11,47,0,32.285714285714285,32.42857142857143
2025-11-19,4,Dal,Cooked Food,33,2,19,11,47,0,32.714285714285715,32.92857142857143
2025-11-20,4,Dal,Cooked Food,29,3,20,11,47,0,32.857142857142854,33.214285714285715
2025-11-21,4,Dal,Cooked Food,30,4,21,11,47,0,32.285714285714285,33.5
2025-11-22,4,Dal,Cooked Food,39,5,22,11,47,1,33.714285714285715,33.42857142857143
2025-11-23,4,Dal,Cooked Food,38,6,23,11,47,1,33.0,32.642857142857146
2025-11-24,4,Dal,Cooked Food,38,0,24,11,48,0,34.0,33.214285714285715
2025-11-25,4,Dal,Cooked Food,32,1,25,11,48,0,34.142857142857146,33.214285714285715
2025-11-26,4,Dal,Cooked Food,27,2,26,11,48,0,33.285714285714285,33.0
2025-11-27,4,Dal,Cooked Food,25,3,27,11,48,0,32.714285714285715,32.785714285714285
2025-11-28,4,Dal,Cooked Food,33,4,28,11,48,0,33.142857142857146,32.714285714285715
2025-11-29,4,Dal,Cooked Food,42,5,29,11,48,1,33.57142857142857,33.642857142857146
2025-11-30,4,Dal,Cooked Food,34,6,30,11,48,1,33.0,33.0
2025-12-01,4,Dal,Cooked Food,32,0,1,12,49,0,32.142857142857146,33.07142857142857
2025-12-02,4,Dal,Cooked Food,29,1,2,12,49,0,31.714285714285715,32.92857142857143
2025-12-03,4,Dal,Cooked Food,24,2,3,12,49,0,31.285714285714285,32.285714285714285
2025-12-04,4,Dal,Cooked Food,35,3,4,12,49,0,32.714285714285715,32.714285714285715
2025-12-05,4,Dal,Cooked Food,31,4,5,12,49,0,32.42857142857143,32.785714285714285
2025-12-06,4,Dal,Cooked Food,39,5,6,12,49,1,32.0,32.785714285714285
2025-12-07,4,Dal,Cooked Food,47,6,7,12,49,1,33.857142857142854,33.42857142857143
2025-12-08,4,Dal,Cooked Food,36,0,8,12,50,0,34.42857142857143,33.285714285714285
2025-12-09,4,Dal,Cooked Food,29,1,9,12,50,0,34.42857142857143,33.07142857142857
2025-12-10,4,Dal,Cooked Food,34,2,10,12,50,0,35.857142857142854,33.57142857142857
2025-12-11,4,Dal,Cooked Food,29,3,11,12,50,0,35.0,33.857142857142854
2025-12-12,4,Dal,Cooked Food,30,4,12,12,50,0,34.857142857142854,33.642857142857146
2025-12-13,4,Dal,Cooked Food,41,5,13,12,50,1,35.142857142857146,33.57142857142857
2025-12-14,4,Dal,Cooked Food,40,6,14,12,50,1,34.142857142857146,34.0
2025-12-15,4,Dal,Cooked Food,27,0,15,12,51,0,32.857142857142854,33.642857142857146
2025-12-16,4,Dal,Cooked Food,30,1,16,12,51,0,33.0,33.714285714285715
2025-12-17,4,Dal,Cooked Food,35,2,17,12,51,0,33.142857142857146,34.5
2025-12-18,4,Dal,Cooked Food,34,3,18,12,51,0,33.857142857142854,34.42857142857143
2025-12-19,4,Dal,Cooked Food,31,4,19,12,51,0,34.0,34.42857142857143
2025-12-20,4,Dal,Cooked Food,33,5,20,12,51,1,32.857142857142854,34.0
2025-12-21,4,Dal,Cooked Food,33,6,21,12,51,1,31.857142857142858,33.0
2025-12-22,4,Dal,Cooked Food,33,0,22,12,52,0,32.714285714285715,32.785714285714285
2025-12-23,4,Dal,Cooked Food,29,1,23,12,52,0,32.57142857142857,32.785714285714285
2025-12-24,4,Dal,Cooked Food,29,2,24,12,52,0,31.714285714285715,32.42857142857143
2025-12-25,4,Dal,Cooked Food,25,3,25,12,52,0,30.428571428571427,32.142857142857146
2025-12-26,4,Dal,Cooked Food,30,4,26,12,52,0,30.285714285714285,32.142857142857146
2025-12-27,4,Dal,Cooked Food,41,5,27,12,52,1,31.428571428571427,32.142857142857146
2025-12-28,4,Dal,Cooked Food,46,6,28,12,52,1,33.285714285714285,32.57142857142857
2025-12-29,4,Dal,Cooked Food,33,0,29,12,1,0,33.285714285714285,33.0
2025-12-30,4,Dal,Cooked Food,30,1,30,12,1,0,33.42857142857143,33.0
